uniprot_id	database	sequence_length
Q9DBQ9-3	AF	679
Q9DBR3-3	AF	357
Q9DBR3	AF	673
Q9DBX2	AF	301
Q9DC33-3	AF	180
Q9DC33-4	AF	101
Q9DC33	AF	346
Q9DC48	AF	579
Q9DCB1-3	AF	95
Q9DCM7	AF	586
Q9DCP9	AF	168
Q9DG80	AF	140
Q9DG96	AF	386
Q9EP97	AF	568
Q9EPB1	AF	500
Q9EPB4	AF	193
Q9EPV8	AF	73
Q9EQ61	AF	584
Q9EQ80	AF	376
Q9EQH4-3	AF	265
Q9EQR6	AF	623
Q9ER69-2	AF	151
Q9ER69	AF	396
Q9ER88-2	AF	361
Q9ERE8	AF	362
Q9ERV7	AF	915
Q9ES63	AF	869
Q9ES64	AF	910
Q9ESG2	AF	212
Q9ESL0	AF	520
Q9ESM3	AF	341
Q9EST4-2	AF	161
Q9EST4-3	AF	224
Q9ESV0	AF	857
Q9ESV6	AF	432
Q9ESY9	AF	248
Q9EXD6	AF	139
Q9F131	AF	394
Q9F5Y0	AF	86
Q9F7D7	AF	300
Q9FA32	AF	77
Q9FD10	AF	408
Q9FE25	AF	248
Q9FEB5	AF	379
Q9FF41	AF	579
Q9FF81	AF	440
Q9FF86	AF	484
Q9FFE3	AF	535
Q9FFF2	AF	334
Q9FFI5	AF	476
Q9FFM6	AF	307
Q9FFS4	AF	101
Q9FFX6	AF	695
Q9FG37	AF	838
Q9FGC7-2	AF	610
Q9FGD7	AF	765
Q9FGT7	AF	635
Q9FH40-2	AF	267
Q9FHH2	AF	990
Q9FHZ1	AF	405
Q9FHZ3	AF	243
Q9FIB4	AF	678
Q9FIL7	AF	470
Q9FIT7	AF	974
Q9FIV6	AF	586
Q9FIX2	AF	165
Q9FJ07	AF	342
Q9FJF4-2	AF	121
Q9FJF4	AF	306
Q9FJG9-2	AF	276
Q9FJG9	AF	445
Q9FJH9	AF	738
Q9FJK8	AF	908
Q9FJR9	AF	735
Q9FJT7	AF	346
Q9FJV0	AF	356
Q9FJV5-2	AF	223
Q9FJW6	AF	798
Q9FJZ3	AF	431
Q9FK47	AF	402
Q9FK72	AF	345
Q9FKB0	AF	88
Q9FKB6-2	AF	320
Q9FKB6	AF	614
Q9FKF0	AF	957
Q9FKI0	AF	687
Q9FKI4	AF	192
Q9FKQ7	AF	150
Q9FKZ1	AF	809
Q9FLD8	AF	678
Q9FLN4	AF	198
Q9FLP9	AF	431
Q9FLR3-2	AF	315
Q9FLT2	AF	300
Q9FLU1	AF	454
Q9FLX8	AF	348
Q9FM91	AF	455
Q9FME3	AF	360
Q9FMP8	AF	827
Q9FMQ1	AF	816
Q9FNF8	AF	574
Q9FNI1	AF	122
Q9FNN3	AF	908
Q9FNR1	AF	309
Q9FNY0-2	AF	483
Q9FNY3	AF	292
Q9FNZ4	AF	112
Q9FPN7-2	AF	178
Q9FPQ8	AF	291
Q9FPW4	AF	614
Q9FPW6	AF	561
Q9FQ20-2	AF	809
Q9FRI0	AF	145
Q9FRT9	AF	90
Q9FRV4	AF	310
Q9FT54	AF	369
Q9FT77	AF	796
Q9FT81	AF	518
Q9FUD3	AF	277
Q9FUS6	AF	227
Q9FUZ7	AF	668
Q9FVX0	AF	442
Q9FX53-2	AF	361
Q9FX53-3	AF	278
Q9FZ76	AF	233
Q9FZA2-2	AF	315
Q9GKI7-2	AF	598
Q9GKK3-2	AF	233
Q9GKK3-3	AF	109
Q9GLG4	AF	668
Q9GMY4	AF	389
Q9GRF8	AF	216
Q9GRW7	AF	697
Q9GS00	AF	601
Q9GSL0	AF	331
Q9GSX9-2	AF	157
Q9GSX9	AF	566
Q9GV36	AF	850
Q9GZP0-2	AF	364
Q9GZQ3	AF	224
Q9GZS1	AF	419
Q9GZU5	AF	476
Q9GZV1-2	AF	327
Q9GZX6	AF	179
Q9GZZ8	AF	138
Q9H069-2	AF	457
Q9H078-5	AF	506
Q9H078	AF	707
Q9H079	AF	304
Q9H095-2	AF	345
Q9H095	AF	443
Q9H0K6-2	AF	388
Q9H0L4	AF	616
Q9H0W8-2	AF	495
Q9H0Z9-2	AF	121
Q9H0Z9	AF	239
Q9H112-2	AF	103
Q9H112	AF	138
Q9H147	AF	329
Q9H173	AF	461
Q9H1A7	AF	115
Q9H1B4-3	AF	168
Q9H1B4-5	AF	302
Q9H1B4	AF	397
Q9H1M4	AF	99
Q9H1R3	AF	596
Q9H2L5-3	AF	251
Q9H2L5-4	AF	121
Q9H320	AF	206
Q9H3C7-2	AF	288
Q9H3C7-3	AF	457
Q9H3P2-7	AF	265
Q9H3P2	AF	528
Q9H3U1-2	AF	929
Q9H3U1-3	AF	222
Q9H467	AF	287
Q9H497-2	AF	336
Q9H497-3	AF	181
Q9H4X1-2	AF	117
Q9H5Q4	AF	396
Q9H693	AF	158
Q9H6I2	AF	414
Q9H6J7-2	AF	337
Q9H6Z4	AF	567
Q9H7C4-2	AF	476
Q9H7L9	AF	328
Q9H867-1	AF	144
Q9H867-2	AF	123
Q9H867-3	AF	89
Q9H867-5	AF	194
Q9H892	AF	705
Q9H8H2-3	AF	319
Q9H8H2-4	AF	585
Q9H8H2-6	AF	214
Q9H8Y1	AF	702
Q9H967	AF	626
Q9H981-2	AF	513
Q9H981-3	AF	329
Q9H987-2	AF	753
Q9H987	AF	977
Q9H9H5	AF	199
Q9H9J2	AF	332
Q9H9Q2-2	AF	157
Q9H9Q2	AF	264
Q9HA47-2	AF	201
Q9HA47-4	AF	282
Q9HAD4-2	AF	404
Q9HAF1-3	AF	201
Q9HAQ2-2	AF	725
Q9HB40-2	AF	296
Q9HB40	AF	452
Q9HBU6-2	AF	258
Q9HBU6	AF	452
Q9HC96-3	AF	517
Q9HC96-6	AF	274
Q9HC96-7	AF	139
Q9HC96-8	AF	138
Q9HCC6	AF	221
Q9HCS4	AF	588
Q9HCS7	AF	855
Q9HCT0	AF	170
Q9HCU9	AF	246
Q9HD89-2	AF	82
Q9HD89	AF	108
Q9HDY1	AF	731
Q9HEZ3	AF	394
Q9HF03	AF	724
Q9HFC8	AF	795
Q9HGK9	AF	479
Q9HGM8	AF	695
Q9HGY3	AF	345
Q9HI21	AF	213
Q9HI70	AF	768
Q9HK20	AF	402
Q9HSA3	AF	355
Q9HSB9	AF	276
Q9HSG5	AF	434
Q9HTH8	AF	321
Q9HU92	AF	266
Q9HWA7	AF	922
Q9HYF1	AF	496
Q9I1M1	AF	350
Q9I317	AF	67
Q9I4N1	AF	451
Q9I5J6	AF	230
Q9I5U8	AF	110
Q9I6H1	AF	116
Q9I742	AF	902
Q9I745	AF	169
Q9I7D3	AF	961
Q9I9A7	AF	617
Q9I9L7	AF	383
Q9IA22	AF	247
Q9JHK5	AF	350
Q9JI13-2	AF	413
Q9JI15	AF	78
Q9JI81	AF	333
Q9JIA1-3	AF	291
Q9JIA1	AF	557
Q9JII5-2	AF	405
Q9JIQ3	AF	237
Q9JJ66	AF	499
Q9JJ78	AF	330
Q9JJH5	AF	557
Q9JJS0	AF	997
Q9JJW5	AF	264
Q9JJY4	AF	825
Q9JJZ5	AF	550
Q9JK54	AF	188
Q9JK81	AF	380
Q9JKB1	AF	230
Q9JKD8	AF	530
Q9JKN5	AF	260
Q9JL61	AF	658
Q9JLI6-2	AF	283
Q9JLI6	AF	432
Q9JLI8-2	AF	401
Q9JLI8	AF	962
Q9JLQ0	AF	637
Q9JLR5	AF	209
Q9JM58	AF	425
Q9JM90-2	AF	127
Q9JM90	AF	297
Q9JUU9	AF	291
Q9JV26	AF	383
Q9JWI7	AF	592
Q9JXE3	AF	291
Q9JXU9	AF	436
Q9K1N8	AF	522
Q9K8G8	AF	880
Q9K9K5	AF	491
Q9KC05	AF	104
Q9KKJ5	AF	708
Q9KLN2	AF	151
Q9KPQ9	AF	296
Q9KRA6	AF	233
Q9KTK8	AF	483
Q9KV01	AF	118
Q9KVG6	AF	584
Q9KWW7	AF	673
Q9KY04	AF	669
Q9KY07	AF	363
Q9L1E4	AF	204
Q9L1I4	AF	942
Q9L268	AF	137
Q9L4P2	AF	273
Q9LAB5	AF	175
Q9LCC0	AF	762
Q9LCU3	AF	276
Q9LD95	AF	547
Q9LDE1	AF	323
Q9LDE2	AF	279
Q9LDE4	AF	244
Q9LDH1	AF	151
Q9LDM2	AF	307
Q9LDX1	AF	625
Q9LEZ9	AF	242
Q9LF10	AF	720
Q9LFF1	AF	754
Q9LFM6	AF	602
Q9LH42	AF	312
Q9LHJ2	AF	461
Q9LHN9	AF	605
Q9LI64	AF	163
Q9LIL5	AF	523
Q9LIR6	AF	575
Q9LJ04	AF	490
Q9LJ64	AF	956
Q9LJ98	AF	148
Q9LJR2	AF	271
Q9LK39	AF	722
Q9LK73	AF	462
Q9LKA5	AF	395
Q9LKF9	AF	739
Q9LM15	AF	261
Q9LM59	AF	599
Q9LM84	AF	211
Q9LME6-2	AF	425
Q9LMK5	AF	160
Q9LMN4	AF	97
Q9LMT0	AF	391
Q9LPL4	AF	360
Q9LPP4	AF	128
Q9LPW3	AF	450
Q9LQ10	AF	557
Q9LQ12	AF	542
Q9LQB0	AF	401
Q9LQF0	AF	341
Q9LQX5-2	AF	280
Q9LQX5	AF	359
Q9LRB0	AF	763
Q9LRS0	AF	367
Q9LRW4	AF	377
Q9LRY0	AF	189
Q9LRZ3	AF	641
Q9LSQ3	AF	297
Q9LT25	AF	835
Q9LT31	AF	520
Q9LT57	AF	491
Q9LTI5	AF	610
Q9LTK0	AF	191
Q9LTS6	AF	135
Q9LTY1	AF	726
Q9LTY6	AF	465
Q9LU39	AF	317
Q9LUJ5	AF	293
Q9LUS7	AF	138
Q9LV58	AF	148
Q9LV77	AF	578
Q9LVA0	AF	446
Q9LVJ1	AF	777
Q9LVJ3	AF	709
Q9LVN0	AF	750
Q9LVQ0	AF	317
Q9LW31	AF	313
Q9LX34	AF	95
Q9LX73	AF	804
Q9LXD8	AF	224
Q9LXF2	AF	548
Q9LXI8	AF	67
Q9LXR9-2	AF	343
Q9LXS6	AF	514
Q9LXU0	AF	80
Q9LXX5	AF	262
Q9LYC1	AF	358
Q9LYE3	AF	650
Q9LYP5	AF	613
Q9LYT2	AF	583
Q9LYT7	AF	253
Q9LYW9	AF	482
Q9LYZ0	AF	632
Q9LZG0	AF	345
Q9LZM1	AF	453
Q9LZP8	AF	146
Q9LZP9	AF	131
Q9LZW2	AF	270
Q9M0A7	AF	250
Q9M0K4	AF	283
Q9M0U7	AF	309
Q9M117	AF	132
Q9M128	AF	315
Q9M1K0	AF	258
Q9M1S3	AF	261
Q9M1T7	AF	393
Q9M316	AF	766
Q9M427	AF	406
Q9M8L5	AF	464
Q9M8Y9	AF	202
Q9M8Z7	AF	637
Q9M995	AF	627
Q9M9L6	AF	211
Q9M9S3	AF	263
Q9M9X9	AF	987
Q9MA15-2	AF	569
Q9MA17	AF	371
Q9MA55	AF	668
Q9MA75	AF	341
Q9MAC9	AF	377
Q9MAL9	AF	195
Q9MAQ0	AF	610
Q9MBA3	AF	599
Q9MSA0	AF	68
Q9MUP8	AF	890
Q9MV48	AF	515
Q9N0N3-2	AF	433
Q9N0T2	AF	127
Q9N2H9	AF	193
Q9N2W5-2	AF	193
Q9N2W5	AF	301
Q9N390	AF	71
Q9N3S2	AF	627
Q9N425	AF	501
Q9N4Z0	AF	433
Q9N593	AF	788
Q9NA80	AF	642
Q9NAD6	AF	706
Q9NAL4-2	AF	664
Q9NB31-2	AF	495
Q9NBL2	AF	543
Q9NIP6	AF	151
Q9NL40	AF	761
Q9NP97-2	AF	47
Q9NP97	AF	96
Q9NPA3	AF	183
Q9NPH9	AF	171
Q9NPI8	AF	374
Q9NQ29-2	AF	325
Q9NQ55-2	AF	460
Q9NQ87	AF	328
Q9NQ92	AF	184
Q9NQE9	AF	182
Q9NQG5	AF	326
Q9NQG7-2	AF	528
Q9NQG7-4	AF	721
Q9NQZ3-2	AF	613
Q9NR21-1	AF	331
Q9NR21-2	AF	257
Q9NR21-5	AF	239
Q9NR64	AF	748
Q9NRG0	AF	131
Q9NRN5-2	AF	386
Q9NRN5-3	AF	287
Q9NRV9	AF	189
Q9NRX2	AF	175
Q9NRY2-2	AF	44
Q9NRY2	AF	104
Q9NRZ9-8	AF	315
Q9NRZ9-9	AF	129
Q9NSE2	AF	258
Q9NUZ1-3	AF	279
Q9NV23	AF	265
Q9NV56	AF	204
Q9NVD3-2	AF	129
Q9NVD3-3	AF	416
Q9NVD3-4	AF	307
Q9NVE4	AF	849
Q9NVF9-3	AF	345
Q9NVM9-2	AF	605
Q9NVQ4-2	AF	213
Q9NVR7-2	AF	461
Q9NWH7-2	AF	472
Q9NWM0-3	AF	190
Q9NWM0-5	AF	389
Q9NWM0	AF	555
Q9NWT8	AF	199
Q9NWU2	AF	228
Q9NWU5-2	AF	120
Q9NWU5	AF	206
Q9NWV8-2	AF	184
Q9NWV8-3	AF	171
Q9NWV8	AF	329
Q9NWY4	AF	346
Q9NX24	AF	153
Q9NX38	AF	181
Q9NX45-2	AF	225
Q9NX45	AF	425
Q9NX74	AF	493
Q9NXD2-2	AF	451
Q9NXD2-3	AF	218
Q9NXG2	AF	353
Q9NXJ5-2	AF	132
Q9NXJ5	AF	209
Q9NXR5-2	AF	220
Q9NXR5	AF	420
Q9NXZ2-2	AF	195
Q9NXZ2	AF	648
Q9NY27	AF	417
Q9NY93-2	AF	507
Q9NYB9-3	AF	401
Q9NYB9-4	AF	507
Q9NYJ1	AF	87
Q9NYK5	AF	338
Q9NYP8	AF	219
Q9NYY1-2	AF	151
Q9NYY8-2	AF	648
Q9NYZ3	AF	739
Q9NZC4-2	AF	277
Q9NZD2	AF	209
Q9NZE8-2	AF	170
Q9NZI5-2	AF	429
Q9NZI5-3	AF	511
Q9NZL9-3	AF	259
Q9NZL9-5	AF	83
Q9NZT2-2	AF	657
Q9P000-2	AF	156
Q9P000	AF	198
Q9P013	AF	229
Q9P0K7-2	AF	983
Q9P0M2	AF	348
Q9P0M9	AF	148
Q9P0P8	AF	240
Q9P0R6	AF	139
Q9P0V9-3	AF	431
Q9P0W8-3	AF	458
Q9P1T7-1	AF	355
Q9P1T7	AF	246
Q9P1U1-2	AF	330
Q9P1U1-3	AF	348
Q9P209-2	AF	193
Q9P209	AF	647
Q9P2B4	AF	639
Q9P2M1	AF	347
Q9P2N2-3	AF	545
Q9P2Y5-2	AF	327
Q9P2Y5	AF	699
Q9P3W5	AF	868
Q9P6H9	AF	504
Q9P6Q0	AF	112
Q9P7E8	AF	857
Q9P7J1	AF	465
Q9P7S1	AF	996
Q9P7V9	AF	585
Q9P7Y9	AF	665
Q9P805	AF	127
Q9P979	AF	281
Q9PDM3	AF	255
Q9PHE9	AF	401
Q9PJW3	AF	332
Q9PL60	AF	601
Q9PLY2	AF	77
Q9PQ74	AF	969
Q9PQ75	AF	289
Q9PR55	AF	89
Q9PR82	AF	158
Q9PU29	AF	130
Q9PWD6	AF	289
Q9QUM9	AF	246
Q9QXG9	AF	341
Q9QXN1	AF	397
Q9QXP4	AF	560
Q9QXT6	AF	180
Q9QXU7-2	AF	107
Q9QY15-2	AF	369
Q9QY15	AF	484
Q9QYJ3	AF	340
Q9QYY1	AF	156
Q9QYZ4	AF	484
Q9QZS5-2	AF	338
Q9R078	AF	270
Q9R088	AF	270
Q9R1T3	AF	306
Q9RCG0	AF	429
Q9RHD7	AF	422
Q9RI12	AF	732
Q9RJ50	AF	422
Q9RL50	AF	56
Q9RLB8	AF	768
Q9RMT4	AF	291
Q9RRH3	AF	668
Q9RT63	AF	715
Q9RUL6	AF	209
Q9RZA4	AF	755
Q9S7C9	AF	311
Q9S7N2	AF	391
Q9S7Q2	AF	862
Q9S9P0	AF	990
Q9S9V9	AF	449
Q9S9Z2	AF	365
Q9SA49	AF	147
Q9SAD7	AF	549
Q9SAH7	AF	302
Q9SAJ5	AF	780
Q9SB00-2	AF	490
Q9SB37	AF	201
Q9SB47-2	AF	290
Q9SB92	AF	292
Q9SBL6	AF	401
Q9SCP5	AF	490
Q9SCP7	AF	359
Q9SDG8	AF	904
Q9SE35	AF	265
Q9SEU7	AF	173
Q9SEU8	AF	186
Q9SF32	AF	454
Q9SF36	AF	726
Q9SFZ3	AF	453
Q9SGN6	AF	612
Q9SGS2	AF	338
Q9SGU9	AF	441
Q9SGY2	AF	423
Q9SHV7-2	AF	845
Q9SI52	AF	650
Q9SIB4	AF	244
Q9SIM9	AF	693
Q9SIS3-2	AF	567
Q9SJF1	AF	589
Q9SJF3	AF	367
Q9SJG8	AF	843
Q9SJJ3	AF	584
Q9SJM3	AF	949
Q9SJX7-2	AF	432
Q9SJZ6	AF	219
Q9SK55	AF	275
Q9SKE2-3	AF	496
Q9SLB7	AF	245
Q9SLC6	AF	752
Q9SLF7	AF	115
Q9SLP9	AF	765
Q9SMY8	AF	990
Q9SN74	AF	240
Q9SNB4	AF	323
Q9SND4	AF	231
Q9SND6	AF	342
Q9SP02	AF	204
Q9SPG2-2	AF	287
Q9SPG2	AF	366
Q9SPG9	AF	214
Q9SPL4	AF	666
Q9SQI8	AF	480
Q9SQX9-2	AF	446
Q9SRG3	AF	508
Q9SRK5	AF	282
Q9SRM5	AF	256
Q9SRQ6	AF	523
Q9SS04	AF	459
Q9SSP5	AF	516
Q9STE7	AF	847
Q9STS6	AF	328
Q9STT1	AF	531
Q9STV4	AF	445
Q9STX3	AF	151
Q9SU25-2	AF	543
Q9SU29	AF	873
Q9SU30	AF	413
Q9SU33	AF	177
Q9SU72-2	AF	515
Q9SU91-2	AF	334
Q9SUA1	AF	763
Q9SUC3	AF	434
Q9SUP6	AF	324
Q9SV15-2	AF	324
Q9SV55	AF	425
Q9SV72	AF	102
Q9SVP6	AF	317
Q9SVQ1	AF	415
Q9SVY5	AF	351
Q9SW95	AF	638
Q9SX27	AF	452
Q9SX62	AF	558
Q9SX99	AF	261
Q9SXE9-2	AF	117
Q9SXE9	AF	152
Q9SXJ6	AF	309
Q9SY73	AF	242
Q9SYF0	AF	376
Q9SYJ4	AF	876
Q9SYK9	AF	453
Q9SYL6-2	AF	347
Q9SYM5	AF	669
Q9SZA7	AF	816
Q9SZP1	AF	282
Q9SZQ5	AF	321
Q9SZU7	AF	270
Q9T039	AF	127
Q9T041	AF	864
Q9T048	AF	985
Q9T0E4	AF	396
Q9T0N8	AF	534
Q9TSZ0	AF	477
Q9TTA5	AF	940
Q9TU66	AF	240
Q9TUG2	AF	730
Q9TV70	AF	329
Q9TVX3	AF	61
Q9TYV5-2	AF	411
Q9TYV5	AF	664
Q9TZ70	AF	205
Q9U178	AF	361
Q9U1M9	AF	920
Q9U1N6	AF	521
Q9U256	AF	174
Q9U2H1	AF	353
Q9U2I0-7	AF	428
Q9U2M5	AF	405
Q9U389-2	AF	388
Q9U6A9	AF	655
Q9U6M0	AF	409
Q9U6Y8	AF	225
Q9UAD0	AF	59
Q9UAS6	AF	700
Q9UBB4-2	AF	411
Q9UBC1	AF	381
Q9UBC7-2	AF	49
Q9UBC7	AF	116
Q9UBI1	AF	195
Q9UBS0-2	AF	154
Q9UBS0	AF	482
Q9UBS3	AF	223
Q9UBU2	AF	259
Q9UBU8-2	AF	323
Q9UBU8-3	AF	235
Q9UBX0	AF	185
Q9UD71-2	AF	168
Q9UDY8-2	AF	813
Q9UER7	AF	740
Q9UEW8-2	AF	526
Q9UF12	AF	460
Q9UF56-3	AF	303
Q9UF56	AF	701
Q9UFE4-2	AF	755
Q9UFW8	AF	167
Q9UGJ0-3	AF	525
Q9UGM5-2	AF	345
Q9UHA7	AF	158
Q9UHG2	AF	260
Q9UHP9	AF	88
Q9UHQ1-3	AF	408
Q9UHR5-2	AF	292
Q9UIK4	AF	370
Q9UIL4-2	AF	332
Q9UJ04	AF	414
Q9UJX2-2	AF	151
Q9UJY1	AF	196
Q9UK85	AF	242
Q9UK96-2	AF	481
Q9UK96	AF	956
Q9UKA8-3	AF	173
Q9UKA8-4	AF	115
Q9UKA8-5	AF	183
Q9UKA8-6	AF	116
Q9UKA8	AF	241
Q9UKB3-2	AF	107
Q9UKB3	AF	198
Q9UKN8	AF	822
Q9UKT8-2	AF	389
Q9UKU7-2	AF	288
Q9UKZ1	AF	510
Q9UL46	AF	239
Q9UL63-2	AF	528
Q9UL63	AF	735
Q9ULC4-3	AF	182
Q9ULR0	AF	285
Q9UM13	AF	185
Q9UMR3	AF	447
Q9UN81	AF	338
Q9UN86-2	AF	449
Q9UNF1-2	AF	588
Q9UPR6-2	AF	70
Q9UPR6-3	AF	366
Q9UPR6	AF	939
Q9UQQ2	AF	575
Q9URV0	AF	274
Q9URY1	AF	672
Q9US60	AF	554
Q9USH9	AF	822
Q9USK0	AF	640
Q9USK5	AF	252
Q9USL3	AF	973
Q9USM3	AF	418
Q9USQ1	AF	960
Q9USQ2	AF	832
Q9USS2	AF	872
Q9USU8	AF	551
Q9UT04	AF	547
Q9UT23	AF	834
Q9UT40	AF	247
Q9UTL6	AF	225
Q9UTR7	AF	952
Q9UTS6	AF	111
Q9UUC6	AF	97
Q9UV63	AF	751
Q9UWF6	AF	605
Q9UWR2	AF	479
Q9UWU1	AF	134
Q9UYV8	AF	262
Q9V0Y3	AF	183
Q9V1B2	AF	427
Q9V345	AF	407
Q9V359	AF	210
Q9V3B4	AF	239
Q9V3C1	AF	178
Q9V3J8	AF	361
Q9V439	AF	143
Q9V452	AF	140
Q9V4Q8	AF	265
Q9V778	AF	631
Q9V780	AF	849
Q9V7N5-2	AF	388
Q9V7N5	AF	836
Q9V7P1	AF	506
Q9V895	AF	261
Q9V8W3	AF	511
Q9V8Y9	AF	134
Q9VA37	AF	187
Q9VAC8	AF	472
Q9VAP2	AF	654
Q9VBC7	AF	654
Q9VBW6	AF	678
Q9VCE1	AF	422
Q9VCI3-3	AF	405
Q9VCN9	AF	743
Q9VCR6	AF	608
Q9VDC6	AF	879
Q9VDG1	AF	80
Q9VEA5	AF	139
Q9VEC3	AF	648
Q9VER6	AF	628
Q9VET0	AF	102
Q9VFP2	AF	829
Q9VG08	AF	452
Q9VGE3	AF	459
Q9VGE8	AF	289
Q9VGP2	AF	581
Q9VGY6-2	AF	289
Q9VGY6	AF	784
Q9VH89	AF	857
Q9VHB0	AF	874
Q9VHN9	AF	826
Q9VIP0	AF	602
Q9VJ29	AF	921
Q9VJ33	AF	84
Q9VJ90	AF	665
Q9VJS7	AF	141
Q9VJY9-3	AF	383
Q9VJZ7	AF	687
Q9VK41	AF	655
Q9VK71	AF	893
Q9VKU7	AF	650
Q9VKV5	AF	319
Q9VL14-2	AF	117
Q9VL14-3	AF	93
Q9VLK4	AF	116
Q9VLR5	AF	110
Q9VM92	AF	756
Q9VMG0	AF	216
Q9VN93-2	AF	475
Q9VN93	AF	614
Q9VNA8	AF	568
Q9VNH1	AF	300
Q9VNH6	AF	985
Q9VNS0	AF	459
Q9VPC0	AF	952
Q9VPW1	AF	854
Q9VQB6	AF	971
Q9VRN3	AF	225
Q9VS46	AF	724
Q9VSF2	AF	993
Q9VT51	AF	137
Q9VTU0	AF	855
Q9VUB4	AF	610
Q9VUR0	AF	607
Q9VVR2	AF	539
Q9VVW5-2	AF	241
Q9VWF4	AF	387
Q9VXA0	AF	412
Q9VYA0	AF	787
Q9VYX7	AF	203
Q9VZ09	AF	189
Q9VZM7	AF	631
Q9W020	AF	854
Q9W0K0-2	AF	483
Q9W0K7	AF	977
Q9W0S8-2	AF	150
Q9W123	AF	495
Q9W157	AF	971
Q9W192	AF	587
Q9W1I9	AF	455
Q9W1V1	AF	690
Q9W2M2-3	AF	515
Q9W2S3	AF	722
Q9W2W5	AF	505
Q9W328	AF	313
Q9W349	AF	826
Q9W3C7	AF	314
Q9W3W5	AF	456
Q9W3Y5	AF	736
Q9WTJ6-2	AF	295
Q9WTJ6	AF	475
Q9WTK0	AF	80
Q9WTV6	AF	368
Q9WV25-2	AF	547
Q9WV72	AF	525
Q9WVF8	AF	110
Q9WVG9-2	AF	466
Q9WVH6	AF	509
Q9WVL2	AF	923
Q9WVL7	AF	167
Q9WVM3	AF	565
Q9WVM8	AF	425
Q9WVR8-2	AF	555
Q9WYG1	AF	280
Q9WZP2	AF	265
Q9X315	AF	435
Q9XB61	AF	503
Q9XDP2	AF	598
Q9XE58	AF	769
Q9XGI7	AF	317
Q9XHM1	AF	935
Q9XI19	AF	328
Q9XI21	AF	594
Q9XI84	AF	482
Q9XIA9	AF	665
Q9XID5	AF	657
Q9XIL9	AF	727
Q9XJ35	AF	387
Q9XSV9	AF	132
Q9XTA5	AF	823
Q9XTM1	AF	710
Q9XUC2	AF	252
Q9XVI2-2	AF	239
Q9XVI2-3	AF	678
Q9XW13	AF	507
Q9XW17	AF	340
Q9XWH0	AF	343
Q9XWI6-2	AF	193
Q9XWI6	AF	725
Q9XWP6	AF	770
Q9XWV7	AF	143
Q9XYP8	AF	917
Q9XYR5	AF	76
Q9XZC8	AF	697
Q9XZH7	AF	580
Q9XZT7	AF	146
Q9Y091-2	AF	412
Q9Y091	AF	536
Q9Y0X6	AF	200
Q9Y149	AF	749
Q9Y1B2	AF	257
Q9Y215	AF	455
Q9Y294	AF	204
Q9Y2B5	AF	631
Q9Y2D8-2	AF	560
Q9Y2G2-2	AF	286
Q9Y2G2-3	AF	392
Q9Y2G2-6	AF	70
Q9Y2G2-7	AF	427
Q9Y2G2	AF	537
Q9Y2J4-4	AF	837
Q9Y2Q3-3	AF	214
Q9Y2Q9	AF	187
Q9Y2R2-5	AF	179
Q9Y2T1	AF	843
Q9Y2U9-2	AF	249
Q9Y2U9	AF	406
Q9Y2Z0-2	AF	333
Q9Y316-3	AF	300
Q9Y324	AF	198
Q9Y366	AF	437
Q9Y399	AF	296
Q9Y3C8	AF	167
Q9Y3I1-2	AF	443
Q9Y3L3-2	AF	452
Q9Y3L3	AF	701
Q9Y3R4	AF	380
Q9Y3X0	AF	531
Q9Y421	AF	112
Q9Y450-2	AF	632
Q9Y458-2	AF	400
Q9Y458	AF	520
Q9Y484	AF	360
Q9Y4A8	AF	694
Q9Y4C8	AF	960
Q9Y530	AF	152
Q9Y570-2	AF	199
Q9Y570-3	AF	161
Q9Y570	AF	386
Q9Y572-3	AF	231
Q9Y572	AF	518
Q9Y580	AF	266
Q9Y581	AF	213
Q9Y5A7-2	AF	601
Q9Y5B6-2	AF	815
Q9Y5B6-3	AF	469
Q9Y5L0-1	AF	957
Q9Y5N6	AF	252
Q9Y5Q9-2	AF	413
Q9Y5Q9	AF	886
Q9Y5R8	AF	145
Q9Y5X9-2	AF	354
Q9Y5X9	AF	500
Q9Y5Z4-2	AF	184
Q9Y605	AF	127
Q9Y606-2	AF	399
Q9Y616-2	AF	535
Q9Y620-2	AF	117
Q9Y676	AF	258
Q9Y6B2-2	AF	164
Q9Y6E2-2	AF	201
Q9Y6E2	AF	419
Q9Y6F1	AF	533
Q9Y6J8-2	AF	247
Q9Y6J8-4	AF	217
Q9Y6J8-5	AF	111
Q9Y6N5	AF	450
Q9Y6N9-3	AF	403
Q9Y6N9	AF	552
Q9Y6V7-2	AF	254
Q9Y6V7	AF	483
Q9Y6Y0	AF	642
Q9Y6Y9-2	AF	130
Q9Y738	AF	259
Q9Y794	AF	972
Q9Y7D0	AF	363
Q9Y7D1	AF	413
Q9Y7N0	AF	578
Q9Y7N2	AF	138
Q9Y7Q6	AF	147
Q9Y7R4	AF	920
Q9Y812	AF	120
Q9Y885	AF	357
Q9Y898	AF	518
Q9Y8C2	AF	91
Q9Y8G3	AF	596
Q9YAD5	AF	189
Q9YBY9	AF	270
Q9YFP2	AF	129
Q9YGA7	AF	831
Q9YGN1	AF	520
Q9YGW7	AF	229
Q9YGX0	AF	83
Q9Z0E2	AF	948
Q9Z0I6	AF	378
Q9Z0J7	AF	303
Q9Z0M9	AF	193
